Date,Open,High,Low,Close,Volume,OpenInterest
2022-09-20,235.22,236.62,232.86,235.59,26660300,0
2022-09-21,237.35,240.65,232.14,232.18,28625600,0
2022-09-22,231.14,236.96,230.84,234.16,31061200,0
2022-09-23,232.76,234.3,228.54,231.18,34176000,0
2022-09-26,230.34,234.61,230.19,230.73,27694200,0
2022-09-27,233.19,234.95,227.86,229.72,27018700,0
2022-09-28,230.11,235.47,228.08,234.24,29029700,0
2022-09-29,232.13,233.16,227.77,230.78,27484200,0
2022-09-30,231.54,233.73,226.14,226.31,35694800,0
2022-10-03,228.74,234.77,228.02,233.92,28880400,0
2022-10-04,238.15,243.27,238.04,241.83,34888400,0
2022-10-05,239.03,243.49,237.19,242.14,20347100,0
2022-10-06,240.91,243.25,239.11,239.8,20239900,0
2022-10-07,234.08,234.49,226.57,227.61,37769600,0
2022-10-10,226.45,227.92,220.31,222.76,29743600,0
2022-10-11,221.18,222.57,217.76,219.03,30474000,0
2022-10-12,219.02,221.41,217.62,219.36,21903900,0
2022-10-13,213.63,229.42,212.93,227.61,42551800,0
2022-10-14,228.87,230.52,221.87,222.09,30198600,0
2022-10-17,229.14,232.19,228.48,230.8,28142300,0
2022-10-18,236.35,237.02,228.71,231.75,26329600,0
2022-10-19,230.33,232.83,227.66,229.78,19985700,0
2022-10-20,229.09,234.48,228.22,229.46,21811000,0
2022-10-21,228.09,236.12,227.86,235.26,26299700,0
2022-10-24,236.86,240.82,234.47,240.25,24911200,0
2022-10-25,240.26,243.93,238.87,243.56,34775500,0
2022-10-26,224.62,231.55,223.55,224.77,82543200,0
2022-10-27,224.5,227.07,219.39,220.33,40424600,0
2022-10-28,219.83,229.9,219.65,229.19,40647700,0
2022-10-31,227.14,228.27,224.61,225.56,28357300,0
2022-11-01,227.96,229.07,220.89,221.71,30592300,0
2022-11-02,222.96,224.75,213.81,213.87,38407000,0
2022-11-03,213.86,214.17,207.92,208.18,36633900,0
2022-11-04,211.39,215.32,207.39,215.12,36789100,0
2022-11-07,215.7,221.94,215.01,221.42,33498000,0
2022-11-08,222.22,225.09,219.45,222.39,28192500,0
2022-11-09,220.93,222.16,217.98,218.15,27852900,0
2022-11-10,228.76,236.44,228.35,236.1,46268000,0
2022-11-11,236.11,240.97,235.08,240.11,34620200,0
2022-11-14,235.14,237.0,232.44,234.71,31123300,0
2022-11-15,238.7,240.01,233.23,235.12,31390100,0
2022-11-16,236.58,237.56,234.27,235.55,24093300,0
2022-11-17,231.7,237.03,231.55,235.5,23123500,0
2022-11-18,237.28,237.51,232.92,235.05,27613500,0
2022-11-21,235.26,238.41,235.02,235.86,26394700,0
2022-11-22,237.36,239.04,234.55,238.76,19665700,0
2022-11-23,238.84,241.93,238.02,241.25,19508500,0
2022-11-25,240.99,242.34,240.42,241.16,9200800,0
2022-11-28,239.79,240.34,234.64,235.58,24778200,0
2022-11-29,235.23,236.58,232.12,234.18,17956300,0
2022-11-30,234.42,248.8,233.73,248.61,47594200,0
2022-12-01,247.38,249.57,244.5,248.18,26041500,0
2022-12-02,243.43,249.51,243.3,248.5,21528500,0
2022-12-05,245.56,247.33,241.72,243.8,23435300,0
2022-12-06,244.41,245.42,237.55,238.85,22463700,0
2022-12-07,238.57,239.86,236.02,238.12,20481500,0
2022-12-08,238.58,242.38,236.84,241.07,22611800,0
2022-12-09,238.44,241.96,237.92,239.14,20609700,0
2022-12-12,241.12,246.08,240.85,246.05,30665100,0
2022-12-13,255.0,257.17,246.6,250.35,42196900,0
2022-12-14,250.55,255.87,247.81,250.64,35410900,0
2022-12-15,247.23,247.7,241.01,242.64,35560400,0
2022-12-16,242.19,243.45,237.28,238.43,86102000,0
2022-12-19,238.6,238.94,232.61,234.3,29696400,0
2022-12-20,233.28,236.7,232.32,235.62,25150800,0
2022-12-21,235.51,239.34,233.97,238.18,23690600,0
2022-12-22,235.09,235.8,227.89,232.1,28651700,0
2022-12-23,230.07,232.76,227.96,232.62,21207000,0
2022-12-27,232.6,232.82,229.8,230.9,16688600,0
2022-12-28,230.83,233.59,228.18,228.53,17457100,0
2022-12-29,229.62,235.73,229.62,234.85,19770700,0
2022-12-30,232.12,233.82,230.61,233.69,21938500,0
2023-01-03,236.86,239.46,231.33,233.45,25740000,0
2023-01-04,226.34,226.91,220.18,223.24,50623400,0
2023-01-05,221.39,221.73,216.09,216.62,39585600,0
2023-01-06,217.3,219.99,213.74,219.18,43613600,0
2023-01-09,220.66,225.33,220.62,221.31,27369800,0
2023-01-10,221.94,225.39,221.52,223.0,27033900,0
2023-01-11,225.37,229.92,225.2,229.74,28669300,0
2023-01-12,229.24,233.76,227.59,232.41,27269500,0
